,regen5,norway,cat_bield,great_wood,regen5,regen3,regen7,regen1,regen2,regen4,regen4,regen2,regen6,regen7,norway,great_wood,regen6,regen3,cat_bield,regen1
,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,relative humidity,relative humidity,temperature,relative humidity,temperature,temperature,temperature,temperature,temperature,relative humidity,relative humidity,relative humidity,temperature
2023-08-21 07:00:00,14.543,99.219,15.068,99.097,99.269,15.057,98.925,98.103,98.704,14.596,103.082,15.071,14.552,14.54,14.574,14.62,98.474,100.231,97.543,14.609
2023-08-21 07:30:00,14.543,99.726,15.068,99.097,98.766,14.556,98.925,97.124,98.704,14.596,101.131,15.071,14.552,14.54,14.574,14.62,97.955,99.726,98.024,14.609
2023-08-21 08:00:00,15.044,99.219,15.569,99.097,97.247,15.057,97.929,94.648,99.184,14.596,101.131,15.071,14.552,15.041,14.574,14.62,98.474,98.201,96.089,15.11
2023-08-21 08:30:00,15.044,97.178,15.569,97.541,94.679,15.057,96.925,92.132,96.767,15.097,99.649,15.571,15.053,15.041,14.574,15.121,96.913,97.69,95.111,15.11
2023-08-21 09:00:00,15.044,96.149,15.569,96.496,97.247,15.057,97.929,94.148,94.308,15.097,98.652,15.571,15.053,15.041,15.075,15.121,94.811,98.71,97.06,15.11
2023-08-21 09:30:00,15.044,97.69,15.068,98.58,97.247,15.057,97.428,95.147,97.254,15.097,99.649,15.571,15.053,15.041,14.574,15.121,98.991,98.71,97.06,15.11
2023-08-21 10:00:00,15.544,97.69,15.569,97.541,96.225,15.558,97.428,91.624,96.767,15.097,99.649,15.071,15.053,15.041,14.574,15.121,97.955,97.69,96.575,16.112
2023-08-21 10:30:00,15.544,98.201,16.069,97.02,95.712,15.558,95.407,90.603,95.789,15.097,98.151,16.072,15.053,15.542,15.075,15.121,96.913,97.178,94.127,16.112
2023-08-21 11:00:00,15.044,97.178,15.569,95.971,98.262,15.558,98.427,94.648,93.811,15.598,98.652,16.072,15.554,15.041,15.075,15.621,96.39,98.71,97.543,15.611
2023-08-21 11:30:00,15.044,99.726,15.569,98.58,101.263,15.057,100.895,97.614,98.223,15.097,100.145,15.571,15.053,14.54,15.075,15.121,97.435,101.238,99.932,15.11
2023-08-21 12:00:00,15.544,101.238,16.069,100.639,101.757,15.558,101.87,96.139,101.559,15.097,102.597,15.571,14.552,15.041,14.574,15.121,101.554,101.238,99.458,16.112
2023-08-21 12:30:00,15.544,101.238,16.069,100.639,102.249,15.558,100.405,96.139,101.087,15.097,102.597,16.072,15.053,15.542,15.075,15.121,101.045,101.238,98.503,16.112
2023-08-21 13:00:00,16.045,101.74,17.071,100.639,100.269,16.058,100.895,96.632,100.139,15.598,103.082,16.072,15.053,15.542,15.075,15.621,101.554,101.74,97.543,16.613
2023-08-21 13:30:00,17.046,101.74,17.571,99.613,97.755,17.06,97.929,89.576,100.139,15.598,102.597,16.573,15.554,16.545,15.575,16.122,101.045,100.231,93.136,18.115
2023-08-21 14:00:00,16.045,98.71,16.57,97.02,98.766,16.058,98.925,94.148,95.789,16.099,101.621,17.574,16.055,16.044,16.076,16.623,100.534,99.726,97.543,16.112
2023-08-21 14:30:00,15.544,99.726,16.069,99.613,101.263,15.558,100.895,97.614,97.739,15.598,103.082,16.573,15.554,15.542,15.575,16.122,100.021,101.238,99.932,15.611
2023-08-21 15:00:00,15.544,101.238,16.57,101.15,100.269,16.058,99.913,96.632,100.614,15.598,102.597,16.072,15.554,15.542,15.575,15.621,102.062,101.74,97.543,15.611
2023-08-21 15:30:00,16.045,101.238,17.571,100.127,98.766,16.559,99.913,95.643,100.139,15.598,103.082,16.072,15.554,16.044,15.575,16.122,100.534,100.231,94.127,16.613
2023-08-21 16:00:00,16.045,99.726,16.57,97.541,98.262,16.058,98.925,93.647,98.223,15.598,102.597,16.573,16.055,16.044,15.575,16.623,99.507,101.74,96.089,16.112
