,great_wood,great_wood,regen4,regen4,regen2,regen2,cat_bield,cat_bield,regen1,regen1,regen5,regen5,regen6,regen6,norway,norway,regen3,regen3,regen7,regen7
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2023-09-04 10:30:00,19.626,79.494,19.104,80.615,18.575,87.193,21.575,73.034,22.12,67.092,19.548,75.455,17.558,88.359,16.577,93.555,21.063,70.444,19.55,81.569
2023-09-04 11:00:00,20.127,75.447,19.604,77.788,20.076,79.745,24.076,66.764,23.12,62.389,20.549,73.705,18.559,80.554,17.578,86.653,21.563,71.021,21.052,74.193
2023-09-04 11:30:00,20.127,76.611,21.106,73.756,21.077,73.657,25.576,60.29,22.62,67.092,21.049,71.94,19.561,78.269,18.078,84.484,22.564,69.285,21.052,73.613
2023-09-04 12:00:00,20.627,77.769,21.606,73.756,21.577,72.528,26.076,58.49,23.12,67.673,22.05,70.754,20.061,77.694,19.079,81.742,23.564,66.363,22.053,72.448
2023-09-04 12:30:00,21.127,77.769,22.106,72.001,22.077,69.676,26.576,57.281,23.12,65.926,22.05,68.36,21.062,73.627,19.58,79.525,23.564,66.363,22.053,68.909
2023-09-04 13:00:00,21.628,73.099,22.607,71.412,23.078,70.822,27.576,54.23,23.12,67.092,22.55,68.36,21.563,72.451,19.58,79.525,23.064,66.363,22.553,70.686
2023-09-04 13:30:00,23.128,71.322,23.107,70.822,23.078,69.676,27.576,53.614,23.621,65.34,23.05,68.36,22.063,73.04,21.081,75.027,23.564,67.536,23.054,71.863
2023-09-04 14:00:00,22.128,74.276,22.607,70.23,23.078,69.1,29.075,52.379,23.621,62.982,23.05,66.546,22.564,72.451,21.081,75.027,23.564,66.363,23.054,70.096
2023-09-04 14:30:00,22.128,73.099,23.107,70.23,23.578,67.363,28.076,52.379,24.621,60.598,24.051,64.103,22.564,70.676,21.081,77.287,23.064,69.285,23.554,68.313
2023-09-04 15:00:00,22.128,71.916,22.607,72.001,24.078,67.944,28.576,52.998,26.121,56.974,23.551,65.328,22.564,65.269,20.581,77.849,22.564,69.285,23.554,69.503
2023-09-04 15:30:00,22.128,70.727,22.607,71.412,23.578,67.363,27.576,54.23,27.121,55.14,23.551,65.328,23.564,67.687,21.081,73.318,22.564,73.889,23.554,66.513
2023-09-04 16:00:00,22.628,71.916,22.106,70.23,24.078,65.024,28.576,51.759,28.62,47.659,24.051,63.488,23.064,68.887,21.081,75.027,22.564,69.285,23.554,67.115
2023-09-04 16:30:00,22.128,74.862,22.106,73.172,24.078,66.781,28.576,51.137,29.12,47.025,23.551,63.488,23.064,70.081,21.081,71.598,22.064,72.173,24.054,68.313
2023-09-04 17:00:00,22.128,71.916,20.605,80.053,23.578,69.1,28.076,52.998,29.619,47.659,23.05,68.36,22.564,71.269,21.081,75.027,21.563,73.318,23.054,71.863
2023-09-04 17:30:00,22.128,76.611,20.105,81.733,23.078,69.676,27.076,59.692,27.621,51.428,22.55,70.158,21.563,77.118,20.581,76.16,21.063,77.287,21.052,78.202
2023-09-04 18:00:00,22.628,70.13,19.604,82.844,21.077,77.003,25.076,65.602,20.118,78.947,20.549,81.171,21.062,79.985,20.581,82.843,20.062,82.293,19.55,87.572
2023-09-04 18:30:00,22.128,76.03,19.604,86.676,20.076,85.625,20.574,79.644,18.616,85.929,19.048,87.794,20.061,83.376,19.079,86.653,19.562,81.742,18.549,89.701
2023-09-04 19:00:00,20.127,82.339,19.104,88.827,18.575,89.26,19.073,86.012,17.615,89.576,18.047,89.945,19.06,87.262,18.078,89.866,19.562,82.843,17.547,92.84
2023-09-04 19:30:00,19.126,85.143,18.103,89.891,17.574,92.811,18.072,90.123,16.613,92.639,16.546,93.64,18.559,89.992,17.578,93.032,18.561,87.192,16.545,94.897
2023-09-04 20:00:00,18.625,88.458,17.602,91.475,16.573,94.803,17.071,92.638,15.611,94.148,15.544,94.679,17.558,91.612,17.077,94.076,18.061,88.8,15.542,96.925
2023-09-04 20:30:00,17.624,89.55,16.6,93.561,15.571,99.663,16.57,94.62,14.609,98.59,15.044,98.262,16.556,93.751,16.076,96.664,17.06,90.927,14.54,98.925
2023-09-04 21:00:00,16.623,93.856,15.598,95.619,15.071,100.614,15.569,97.06,14.108,97.614,14.543,97.755,16.055,95.339,15.575,96.664,16.559,94.076,14.039,100.405
2023-09-04 21:30:00,16.122,93.323,15.598,96.129,14.57,100.614,15.569,98.503,14.108,100.522,14.042,99.269,15.554,96.39,15.075,97.178,16.559,95.115,14.039,100.895
2023-09-04 22:00:00,16.623,94.387,15.598,97.648,14.57,102.497,15.068,99.458,14.108,100.042,14.042,99.77,15.554,97.435,14.073,97.178,16.559,95.633,14.039,100.895
2023-09-04 22:30:00,16.122,94.917,15.598,97.648,14.57,102.963,15.068,99.458,14.108,101.001,14.042,100.269,15.053,97.435,13.572,99.219,16.058,95.633,14.039,101.87
2023-09-04 23:00:00,15.621,97.541,15.097,97.648,14.069,103.428,15.068,99.458,13.607,100.522,13.542,100.269,15.053,97.955,13.071,98.201,15.558,96.664,13.537,101.87
2023-09-04 23:30:00,15.121,99.097,14.596,96.637,14.069,103.428,15.068,99.932,13.607,101.479,13.542,100.767,14.552,98.991,13.071,100.735,15.558,96.664,13.537,103.797
2023-09-05 00:00:00,15.121,98.58,14.596,98.652,14.069,103.428,14.567,99.458,13.607,101.479,13.542,101.757,14.552,100.021,12.57,100.231,15.558,97.69,13.036,101.87
2023-09-05 00:30:00,15.121,97.02,14.596,97.648,14.069,103.428,14.567,100.876,13.105,102.429,13.542,101.263,14.552,99.507,12.57,101.238,15.558,99.219,13.036,102.837
2023-09-05 01:00:00,15.121,97.02,14.596,99.649,13.568,104.352,14.567,99.458,13.105,102.429,13.041,101.757,14.552,99.507,12.57,100.231,15.558,98.71,13.036,102.837
2023-09-05 01:30:00,15.121,97.541,14.095,100.145,13.568,104.352,14.567,101.346,13.105,102.429,13.041,101.757,14.051,101.554,12.57,101.74,15.057,98.201,13.036,101.87
2023-09-05 02:00:00,14.62,99.097,14.095,100.145,13.568,104.352,15.068,100.876,13.105,102.429,13.041,101.757,14.051,101.045,12.069,101.238,15.057,100.231,13.036,102.837
2023-09-05 02:30:00,15.121,100.127,14.095,99.649,13.568,104.352,14.066,100.876,13.105,102.429,13.041,102.249,14.051,101.554,12.069,99.726,15.558,100.231,13.036,101.87
2023-09-05 03:00:00,14.62,97.541,14.596,100.145,13.568,105.269,14.066,101.814,13.105,102.901,13.041,101.263,14.552,100.534,11.569,100.231,15.057,99.219,13.036,103.797
2023-09-05 03:30:00,14.62,100.639,14.596,98.151,13.568,105.725,14.567,102.28,13.105,101.479,13.041,103.714,14.051,100.021,12.069,103.733,15.057,99.219,13.036,103.797
2023-09-05 04:00:00,14.62,99.613,14.095,100.145,13.568,105.269,14.066,101.814,13.607,102.901,13.542,102.739,14.051,100.534,11.569,101.74,15.558,99.219,13.036,102.837
2023-09-05 04:30:00,14.62,99.097,15.598,101.131,13.568,105.269,14.567,102.28,14.108,101.479,14.042,103.228,15.053,101.045,12.57,102.24,15.558,98.71,13.537,102.837
2023-09-05 05:00:00,15.121,98.062,16.099,98.151,14.069,105.725,14.567,102.28,13.607,102.901,13.542,102.739,15.053,100.021,11.569,100.735,15.558,97.178,13.537,103.318
2023-09-05 05:30:00,14.62,99.097,16.099,98.151,14.069,105.269,14.066,103.207,13.607,102.901,13.542,102.739,15.053,100.021,11.067,100.231,15.057,98.71,13.036,103.318
2023-09-05 06:00:00,14.119,100.639,16.099,97.648,14.069,105.725,14.066,103.207,13.607,103.372,13.542,103.228,15.053,100.021,10.566,100.735,15.057,101.238,13.036,102.837
2023-09-05 06:30:00,14.62,102.167,15.598,99.649,13.568,105.269,13.565,102.744,13.607,102.901,13.542,102.739,15.053,101.045,10.566,100.231,15.057,100.735,13.036,103.797
2023-09-05 07:00:00,14.62,100.639,15.598,98.652,14.069,106.18,14.567,103.207,13.607,102.901,13.542,102.739,14.552,100.534,11.067,101.74,15.558,100.231,13.537,103.318
2023-09-05 07:30:00,14.62,100.127,16.099,99.152,14.069,105.725,15.068,103.668,14.108,102.901,14.042,104.199,15.053,100.534,10.566,100.231,15.057,101.74,13.036,103.318
2023-09-05 08:00:00,13.618,101.15,15.598,100.639,14.069,105.725,15.569,102.744,14.609,103.841,14.543,103.228,15.053,102.062,10.566,101.238,15.558,99.726,13.537,103.797
2023-09-05 08:30:00,14.62,102.167,16.6,102.11,14.57,105.269,16.57,103.207,18.616,101.479,17.547,103.714,16.055,102.569,11.569,102.739,17.56,95.633,16.545,103.318
2023-09-05 09:00:00,16.623,97.02,19.104,92.522,17.574,105.725,18.572,102.28,21.619,92.132,19.548,97.247,18.059,97.435,13.572,103.237,20.563,90.927,18.048,102.354
2023-09-05 09:30:00,18.625,94.917,20.105,88.292,19.075,105.725,20.574,91.134,22.62,81.665,21.049,85.066,19.561,86.711,15.575,103.237,22.564,84.484,19.55,101.383
2023-09-05 10:00:00,20.127,90.094,21.106,86.134,19.075,104.352,21.575,83.388,23.621,72.26,22.55,77.188,20.061,86.159,18.078,101.238,24.564,70.444,19.55,101.87
2023-09-05 10:30:00,23.128,74.276,22.106,79.489,21.077,90.792,23.576,74.153,25.121,62.982,23.05,68.961,21.062,82.814,20.08,91.455,24.564,66.95,22.053,80.454
2023-09-05 11:00:00,23.629,69.531,23.107,73.172,22.578,80.829,25.576,64.433,24.621,63.574,23.551,67.757,21.563,79.985,21.581,80.082,24.564,66.95,23.554,74.771
2023-09-05 11:30:00,23.128,74.862,23.607,71.412,23.578,71.961,27.576,59.092,25.121,61.793,24.051,65.938,22.564,77.694,22.081,78.409,24.564,65.185,24.054,69.503
2023-09-05 12:00:00,23.128,72.508,24.107,67.843,24.078,69.1,28.076,55.455,24.621,62.982,24.051,65.938,23.064,75.96,22.081,74.459,25.064,62.813,24.054,68.313
2023-09-05 12:30:00,23.128,71.322,24.607,66.035,24.578,67.944,28.076,57.886,25.121,65.34,24.551,65.328,23.064,70.676,22.081,72.173,25.064,63.408,24.555,67.715
2023-09-05 13:00:00,23.629,67.726,24.607,67.843,24.578,67.944,30.574,50.513,25.121,60.598,25.051,65.938,23.564,71.861,22.582,72.173,25.064,60.42,25.055,62.252
2023-09-05 13:30:00,24.629,68.931,24.607,66.035,25.578,65.611,28.576,52.998,25.121,60.598,25.051,62.252,24.064,68.887,23.582,66.95,25.064,64.002,25.555,64.089
2023-09-05 14:00:00,24.129,68.931,25.107,66.035,25.578,62.06,29.575,51.759,26.121,56.974,25.551,61.631,24.064,65.875,23.082,71.021,25.064,62.813,25.555,62.252
2023-09-05 14:30:00,24.129,67.726,25.107,66.035,26.078,62.06,30.075,47.369,26.121,53.909,25.551,57.869,24.564,63.439,23.582,63.408,25.064,61.021,25.555,61.636
2023-09-05 15:00:00,24.629,64.073,24.607,62.37,25.578,58.448,29.575,47.369,27.121,56.974,25.551,60.384,24.564,61.595,24.082,62.813,25.064,61.021,25.055,62.866
2023-09-05 15:30:00,24.129,63.459,24.607,69.04,26.078,63.251,30.075,50.513,28.12,53.909,25.551,62.252,25.565,64.66,24.082,64.594,24.564,64.002,25.555,64.698
2023-09-05 16:00:00,24.129,67.726,24.607,67.242,26.578,62.656,30.574,50.513,26.621,58.188,25.051,62.871,25.065,64.66,24.082,65.185,24.564,64.002,25.555,65.305
2023-09-05 16:30:00,24.129,68.329,24.107,70.23,25.578,65.611,29.575,52.379,25.621,60.598,24.551,64.103,24.564,67.687,24.082,64.594,24.064,67.536,25.555,64.089
2023-09-05 17:00:00,24.129,69.531,23.607,72.587,25.578,64.434,29.575,52.998,25.121,61.197,24.051,65.328,24.064,69.485,24.082,68.12,23.564,69.285,24.054,67.115
2023-09-05 17:30:00,23.629,70.13,22.607,75.495,24.578,65.611,27.576,56.674,24.121,62.982,23.551,67.153,23.564,71.861,23.082,72.173,23.064,69.865,23.554,70.686
2023-09-05 18:00:00,23.629,70.727,22.106,76.071,23.578,69.676,27.076,55.455,23.12,68.252,23.05,70.158,22.564,74.797,22.582,72.173,22.564,71.598,22.053,74.771
2023-09-05 18:30:00,23.629,71.322,22.106,76.071,23.078,73.094,23.076,69.067,22.12,70.552,22.05,70.754,22.063,75.96,22.582,75.027,22.064,74.459,21.553,77.066
2023-09-05 19:00:00,22.128,72.508,21.106,78.357,22.077,73.657,22.075,71.344,21.119,72.26,21.55,73.119,21.062,79.415,21.081,78.968,21.563,72.173,20.551,78.202
2023-09-05 19:30:00,21.628,73.688,20.605,78.924,21.577,73.094,21.575,70.777,20.619,71.123,20.049,76.612,20.562,80.554,21.081,75.594,21.563,71.021,19.55,80.454
2023-09-05 20:00:00,20.627,74.862,20.105,78.924,20.576,75.338,20.074,74.709,19.617,72.26,19.548,78.335,19.561,82.252,20.08,79.525,20.563,72.173,19.049,81.012
2023-09-05 20:30:00,20.127,73.099,19.604,80.053,19.576,77.003,20.074,72.473,18.616,76.744,18.047,83.407,19.06,78.269,19.58,77.849,20.062,71.598,17.547,83.777
2023-09-05 21:00:00,20.127,71.916,18.103,83.948,18.074,81.907,20.074,69.067,19.117,71.123,19.048,74.873,19.06,77.694,19.079,77.287,19.562,73.318,17.547,83.228
2023-09-05 21:30:00,19.626,73.099,18.603,79.489,19.075,76.45,19.573,69.067,18.616,71.123,18.548,73.119,19.06,74.797,19.58,74.459,20.062,69.285,17.547,81.012
2023-09-05 22:00:00,19.126,73.688,18.103,78.357,18.575,78.105,19.573,67.919,18.616,69.979,18.047,76.034,19.06,74.797,19.58,70.444,19.562,68.12,18.048,77.635
2023-09-05 22:30:00,19.126,69.531,18.103,76.645,18.575,74.779,19.573,63.846,18.115,67.092,18.047,71.348,18.559,73.04,19.58,68.703,19.562,62.813,17.547,77.066
2023-09-05 23:00:00,19.626,64.073,17.602,75.495,17.574,75.338,19.573,59.092,19.117,52.672,19.548,52.107,17.558,77.694,19.079,68.12,19.062,60.42,17.547,67.115
2023-09-05 23:30:00,19.126,60.986,18.603,58.64,18.575,60.863,19.573,51.137,18.616,47.025,20.049,43.527,18.559,62.211,18.579,60.42,19.562,50.011,18.048,56.011
2023-09-06 00:00:00,19.126,52.776,19.604,47.067,18.575,56.006,19.073,48.002,19.117,47.025,19.048,51.457,19.561,47.657,20.08,45.613,19.062,46.877,17.547,56.011
2023-09-06 00:30:00,18.125,54.694,19.104,56.752,18.575,54.156,19.573,48.632,18.616,47.659,18.548,48.184,17.558,64.66,18.078,57.399,19.062,49.387,17.547,57.274
2023-09-06 01:00:00,18.625,49.547,18.103,53.568,18.575,50.411,19.573,49.261,17.615,55.14,17.046,61.631,17.057,61.595,18.078,50.011,19.562,48.762,17.547,62.252
2023-09-06 01:30:00,19.126,51.489,17.101,61.753,18.575,55.391,19.073,54.23,18.115,56.364,18.548,57.236,17.558,55.351,18.078,59.216,19.562,51.876,17.547,64.089
2023-09-06 02:00:00,19.126,52.133,17.602,65.429,18.575,58.448,19.073,59.692,18.115,58.793,18.047,60.384,17.558,62.211,19.079,52.495,19.062,57.399,17.547,66.513
2023-09-06 02:30:00,19.126,58.488,17.101,67.843,18.074,62.656,19.573,60.887,16.613,67.673,17.046,67.153,17.558,61.595,18.579,59.819,18.561,64.002,17.547,66.513
2023-09-06 03:00:00,18.625,61.606,16.6,72.001,16.573,71.392,17.571,68.494,16.112,71.123,17.046,70.754,17.057,70.081,17.077,69.285,18.061,67.536,16.044,77.066
2023-09-06 03:30:00,18.125,67.121,16.6,73.172,15.571,77.555,16.069,80.183,15.611,75.074,15.544,81.732,17.057,70.676,18.078,65.775,17.56,70.444,14.54,84.324
2023-09-06 04:00:00,17.624,71.916,16.6,76.071,15.071,83.511,16.069,80.722,17.114,68.829,16.546,76.612,16.556,74.213,17.077,73.889,17.06,72.746,15.542,82.676
2023-09-06 04:30:00,16.623,75.447,16.6,76.071,17.073,74.219,15.569,82.326,16.613,72.26,15.544,82.292,17.057,73.04,16.577,78.409,17.06,74.459,15.041,85.956
2023-09-06 05:00:00,17.123,74.276,16.099,80.615,15.571,84.042,15.569,81.793,16.112,75.632,15.544,83.407,17.057,74.797,15.575,83.391,17.06,76.16,15.041,85.956
2023-09-06 05:30:00,17.123,75.447,16.099,81.175,15.071,86.15,15.569,86.012,16.112,78.947,14.543,88.873,16.055,78.269,15.575,85.571,16.559,80.082,14.039,90.754
2023-09-06 06:00:00,15.621,84.026,15.598,83.397,15.071,88.23,14.567,90.629,14.108,87.502,14.042,91.539,16.556,78.843,14.574,88.265,15.558,85.571,13.537,93.872
2023-09-06 06:30:00,15.121,86.808,15.598,84.497,14.069,92.811,14.066,93.632,13.105,94.148,13.542,94.679,15.053,87.262,13.572,90.397,15.057,88.265,13.036,96.925
2023-09-06 07:00:00,14.62,89.55,14.596,89.891,13.568,96.279,14.066,94.127,13.105,96.139,13.041,96.225,14.552,92.685,13.071,92.508,14.556,91.982,13.036,98.925
2023-09-06 07:30:00,14.119,91.715,14.596,92.522,13.568,98.223,15.068,93.136,14.108,94.148,14.042,97.755,14.051,93.219,13.071,95.115,14.556,93.555,13.537,98.427
2023-09-06 08:00:00,14.62,91.176,15.097,94.079,14.069,98.704,15.569,92.638,14.609,93.647,14.543,97.755,14.552,93.751,13.071,95.115,15.558,92.508,14.039,98.427
2023-09-06 08:30:00,15.121,90.636,15.598,94.079,14.57,96.767,16.57,89.105,16.112,90.09,15.544,97.755,15.053,94.282,13.572,95.115,16.058,93.032,14.54,98.925
2023-09-06 09:00:00,15.621,90.094,16.099,93.042,15.571,97.254,18.072,83.388,19.617,77.297,17.547,87.252,16.055,94.282,14.073,95.115,18.061,85.028,16.545,94.897
2023-09-06 09:30:00,17.123,89.55,17.602,84.497,17.574,89.773,20.574,75.817,21.119,71.692,19.048,79.475,17.057,86.711,15.075,93.555,20.062,74.459,18.048,87.572
2023-09-06 10:00:00,18.625,85.7,19.104,78.357,19.075,80.829,22.575,68.494,23.12,62.982,20.549,74.873,18.059,82.814,17.578,87.192,22.564,67.536,19.55,82.123
2023-09-06 10:30:00,21.127,76.611,20.605,75.495,21.077,75.338,23.576,63.846,23.621,63.574,21.55,71.348,19.561,78.843,18.579,80.637,22.564,66.95,21.052,74.771
2023-09-06 11:00:00,22.128,70.727,21.106,72.001,22.077,69.676,25.076,60.887,23.621,65.926,22.05,69.561,20.061,75.96,20.08,75.027,23.064,65.185,22.553,70.686
2023-09-06 11:30:00,21.628,73.099,22.106,70.23,23.078,69.676,26.076,56.674,24.121,61.793,22.55,67.757,21.563,72.451,20.08,76.724,23.564,67.536,22.553,68.909
2023-09-06 12:00:00,21.628,76.03,22.607,67.242,23.078,68.523,26.576,56.674,24.121,62.982,22.55,68.961,21.563,70.081,20.581,77.287,25.564,62.217,23.054,68.313
2023-09-06 12:30:00,22.128,72.508,23.107,66.64,23.578,68.523,27.576,56.674,24.621,61.793,23.551,68.36,22.063,69.485,21.081,74.459,25.564,63.408,23.554,67.115
2023-09-06 13:00:00,23.128,73.099,24.107,64.82,24.078,69.1,28.576,52.379,25.121,62.389,24.551,66.546,23.064,68.288,21.581,72.746,25.064,62.217,24.555,65.91
2023-09-06 13:30:00,24.629,68.329,24.607,63.599,24.578,66.197,29.575,52.379,25.121,62.982,24.551,66.546,24.064,68.887,22.582,71.598,25.064,64.002,24.555,66.513
2023-09-06 14:00:00,23.629,70.727,25.107,66.64,25.078,67.944,30.075,49.261,26.121,61.197,25.051,64.716,24.064,67.085,22.582,72.173,25.064,63.408,25.055,63.478
2023-09-06 14:30:00,24.129,69.531,24.107,70.822,25.578,65.024,26.076,62.668,24.621,68.252,23.05,73.705,23.564,68.887,23.082,70.444,24.064,70.444,23.054,73.031
2023-09-06 15:00:00,23.128,73.099,22.607,78.357,24.078,70.822,25.576,66.184,23.621,72.26,22.05,76.034,22.564,73.627,22.081,77.287,23.564,73.318,22.553,75.348
2023-09-06 15:30:00,22.628,74.862,22.106,78.924,23.078,74.219,28.076,57.886,26.621,60.598,23.05,73.119,21.563,76.54,22.081,77.849,23.564,71.021,23.054,73.613
2023-09-06 16:00:00,23.128,74.862,22.106,78.357,23.578,74.219,28.576,56.674,25.121,65.34,23.551,73.705,22.063,76.54,22.081,76.724,22.564,76.724,23.554,74.193
2023-09-06 16:30:00,23.128,77.191,21.606,81.175,23.578,73.657,28.076,57.886,24.121,68.829,23.551,73.705,22.564,75.96,22.081,77.287,22.564,78.409,23.554,72.448
2023-09-06 17:00:00,22.628,75.447,21.606,81.733,23.578,71.961,28.076,59.692,24.621,68.252,22.55,76.034,22.564,75.96,22.081,77.287,22.064,78.968,23.054,73.031
2023-09-06 17:30:00,22.628,79.494,21.606,81.733,23.578,74.219,27.076,61.482,25.121,68.829,22.55,77.763,22.063,78.843,22.081,79.525,22.064,81.19,22.553,78.202
2023-09-06 18:00:00,22.628,79.494,21.106,85.044,22.578,79.2,24.576,71.909,21.619,78.398,22.05,80.607,22.063,79.415,21.581,80.082,21.563,84.484,21.553,83.228
2023-09-06 18:30:00,22.628,80.066,21.106,86.676,22.077,82.978,22.575,80.722,21.119,84.873,21.049,85.615,21.563,81.121,21.081,85.028,21.063,86.653,20.551,88.107
2023-09-06 19:00:00,21.628,85.143,20.605,88.827,21.077,87.713,21.075,85.49,20.118,86.979,20.049,88.334,21.062,85.05,20.08,89.334,20.563,88.8,20.051,91.279
2023-09-06 19:30:00,20.627,87.359,20.105,89.891,20.076,90.792,19.573,90.123,18.616,90.603,18.548,92.067,20.562,87.811,20.08,91.455,19.562,90.927,18.549,94.386
2023-09-06 20:00:00,19.626,90.094,19.104,91.999,18.575,93.312,18.572,93.632,16.613,95.147,17.046,95.712,19.06,92.149,19.079,92.508,18.561,93.032,17.046,97.428
2023-09-06 20:30:00,19.126,92.789,17.602,94.079,17.073,94.803,17.071,96.575,15.611,97.614,16.045,95.712,18.059,93.219,18.078,94.076,18.061,95.633,16.044,97.929
2023-09-06 21:00:00,17.624,94.387,16.6,94.594,16.072,97.739,16.57,99.458,15.11,99.559,15.044,97.755,17.057,95.339,17.077,95.633,17.06,95.633,15.041,98.427
2023-09-06 21:30:00,16.623,96.496,16.099,99.152,15.571,98.223,16.069,98.981,14.609,99.075,15.044,98.766,16.556,95.865,15.575,96.664,16.559,97.178,15.041,99.913
2023-09-06 22:00:00,16.623,97.02,15.598,97.144,15.071,100.139,16.069,99.932,14.108,101.001,14.543,99.77,16.055,97.955,15.575,98.201,16.559,96.149,14.54,100.895
2023-09-06 22:30:00,16.122,98.062,15.097,97.144,14.57,102.029,15.068,100.405,14.108,101.479,14.543,101.757,16.055,97.955,15.075,98.71,16.559,97.69,14.039,100.405
