,regen2,regen2,regen1,regen1,regen5,regen5,cat_bield,cat_bield,regen7,regen7,great_wood,great_wood,norway,norway,regen3,regen3,regen4,regen6,regen6,regen4
,relative humidity,temperature,relative humidity,temperature,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,temperature
2023-06-14 05:30:00,51.666,17.574,50.178,16.613,17.547,46.199,16.069,57.886,55.377,16.044,44.962,17.624,53.729,16.577,56.181,16.058,45.081,47.006,18.059,18.103
2023-06-14 06:00:00,57.84,16.072,55.753,15.11,15.044,57.869,15.569,54.23,58.529,14.54,54.056,16.122,62.217,15.575,58.612,15.558,47.067,53.448,16.055,17.602
2023-06-14 06:30:00,59.659,15.071,45.114,18.616,15.044,58.501,14.567,62.668,62.252,14.54,62.225,14.62,61.62,14.574,56.791,16.058,54.208,57.24,15.554,16.099
2023-06-14 07:00:00,63.251,16.072,38.637,19.617,16.045,49.499,15.569,55.455,51.536,15.542,57.229,15.621,65.775,14.574,51.256,17.06,54.847,55.351,16.055,16.099
2023-06-14 07:30:00,49.781,16.573,37.981,20.619,17.547,44.867,18.572,46.1,48.938,16.545,57.229,16.623,63.408,15.075,43.071,18.061,46.407,53.448,16.055,16.6
2023-06-14 08:00:00,47.243,17.574,37.323,20.619,19.548,41.505,19.573,44.184,46.972,17.547,46.28,17.624,60.42,15.575,41.792,19.062,43.749,44.387,17.057,17.602
2023-06-14 08:30:00,44.032,18.575,37.981,20.619,19.548,38.783,20.574,39.654,43.658,18.549,42.973,18.625,50.011,17.077,38.57,19.562,42.409,45.044,17.558,18.603
2023-06-14 09:00:00,42.736,19.576,37.981,20.619,20.049,37.411,21.575,46.1,38.943,19.55,40.3,19.126,41.15,18.579,39.863,20.062,40.387,44.387,18.559,19.604
2023-06-14 09:30:00,43.385,19.576,36.002,21.119,20.049,38.098,21.575,42.898,40.299,20.051,40.3,19.626,41.15,18.579,37.922,20.563,39.029,41.743,19.06,20.105
2023-06-14 10:00:00,40.123,20.576,35.339,22.62,21.049,37.411,23.576,40.306,38.262,21.553,40.3,19.626,39.217,19.58,38.57,21.563,37.665,40.412,19.561,21.106
2023-06-14 10:30:00,40.779,22.077,34.008,24.121,22.05,36.032,24.076,39.0,34.139,23.054,40.971,20.127,40.507,20.08,36.621,22.064,39.029,39.075,20.562,21.606
2023-06-14 11:00:00,35.484,23.078,31.327,24.121,22.55,30.445,24.576,39.0,32.751,23.554,35.561,21.628,37.272,20.581,34.004,22.564,35.605,38.404,21.062,22.106
2023-06-14 11:30:00,34.144,23.578,32.671,24.621,23.05,31.15,26.576,31.698,29.952,25.055,35.561,22.128,35.315,21.081,30.702,23.564,31.436,32.983,22.564,23.107
2023-06-14 12:00:00,34.144,24.578,28.621,24.621,24.051,29.031,27.076,33.041,27.124,25.055,34.193,22.128,33.346,21.581,28.705,23.564,31.436,33.666,22.564,23.607
2023-06-14 12:30:00,30.762,24.578,29.977,25.621,26.051,28.321,27.576,33.71,27.834,25.555,31.438,22.628,30.702,22.582,28.037,24.564,30.032,29.546,23.564,23.607
2023-06-14 13:00:00,30.081,25.078,31.327,24.621,26.051,26.896,29.075,31.024,28.542,25.555,30.051,23.629,32.027,22.582,31.365,24.064,28.621,30.236,23.564,24.607
2023-06-14 13:30:00,31.442,25.078,29.3,25.621,25.551,29.031,29.075,30.348,27.834,25.555,32.818,24.129,32.027,22.582,32.687,24.564,28.621,30.236,23.064,24.607
2023-06-14 14:00:00,31.442,25.578,29.3,26.121,26.051,26.896,30.075,31.698,29.248,25.555,32.818,24.129,30.702,23.082,29.372,24.564,27.203,29.546,24.064,24.607
2023-06-14 14:30:00,29.398,26.578,27.258,26.121,26.051,26.18,28.576,28.992,27.124,25.555,31.438,23.629,32.027,23.082,28.705,24.564,28.621,28.853,24.564,25.107
2023-06-14 15:00:00,29.398,27.078,30.653,26.121,25.051,29.031,29.075,29.671,29.248,26.055,30.745,23.629,30.702,23.082,30.702,25.064,27.203,28.853,24.064,24.607
2023-06-14 15:30:00,27.338,29.577,32.671,25.121,24.051,32.554,29.075,31.024,30.654,26.055,31.438,24.629,30.702,24.082,33.346,24.564,30.032,32.983,24.564,25.107
2023-06-14 16:00:00,29.398,29.077,29.977,26.121,24.551,33.253,28.076,31.698,29.952,25.555,34.193,24.129,33.346,23.582,34.004,24.564,31.436,32.299,24.064,24.607
2023-06-14 16:30:00,29.398,28.577,32.671,24.621,24.051,31.15,28.576,33.041,29.952,26.055,33.506,24.129,33.346,23.582,32.027,24.064,32.135,32.983,23.564,24.607
2023-06-14 17:00:00,29.398,28.577,33.34,25.121,24.051,33.95,28.076,34.377,31.355,25.055,33.506,24.129,34.66,23.082,35.315,23.564,34.222,33.666,24.064,23.607
2023-06-14 17:30:00,33.471,26.078,33.34,24.621,23.551,33.253,27.576,33.041,32.054,24.555,34.878,24.629,34.004,23.082,34.66,23.064,34.222,34.348,23.564,23.107
2023-06-14 18:00:00,34.815,25.078,35.339,23.621,23.05,33.253,26.576,35.706,36.895,23.554,33.506,24.629,35.969,22.582,37.272,22.564,36.293,36.383,23.064,23.107
2023-06-14 18:30:00,36.818,24.078,36.002,21.619,22.55,35.34,26.076,33.71,37.579,22.553,32.818,23.629,35.315,22.582,37.922,22.064,35.605,35.706,22.564,22.106
2023-06-14 19:00:00,37.483,24.078,36.002,21.119,21.55,35.34,24.576,37.029,36.209,22.053,34.878,23.128,36.621,22.081,38.57,21.563,36.98,35.706,22.063,21.606
2023-06-14 19:30:00,34.815,23.078,36.663,20.619,21.049,36.722,23.076,36.368,39.622,20.551,34.193,22.628,37.922,21.581,37.922,21.063,39.029,35.706,21.563,21.106
2023-06-14 20:00:00,42.736,20.576,41.247,19.617,20.549,38.098,20.074,42.253,42.32,19.55,35.561,21.628,37.272,21.081,41.15,20.563,39.029,35.706,21.062,20.605
2023-06-14 20:30:00,46.604,19.075,45.752,19.617,19.548,45.534,18.572,49.261,46.972,18.549,39.628,20.627,40.507,20.08,41.792,20.062,39.709,38.404,20.061,20.105
2023-06-14 21:00:00,49.781,18.575,49.551,18.616,19.048,48.843,19.073,49.261,50.889,18.048,41.64,19.626,43.708,20.08,47.506,19.562,47.725,47.657,19.06,19.104
2023-06-14 21:30:00,51.666,18.575,52.051,18.115,17.547,52.107,16.57,62.668,55.377,17.547,46.937,19.126,48.135,19.079,52.495,18.561,53.568,52.811,18.559,18.603
2023-06-14 22:00:00,55.391,17.574,53.909,16.613,16.546,54.686,16.57,60.29,57.902,16.545,50.196,18.625,54.958,18.078,53.113,17.56,54.208,54.084,17.558,17.602
2023-06-14 22:30:00,56.619,16.573,55.753,16.112,15.544,57.869,16.069,60.29,61.636,15.041,50.843,17.624,53.729,17.578,54.958,16.559,58.013,54.718,17.057,16.6
2023-06-14 23:00:00,59.054,16.072,55.14,15.611,15.044,57.869,14.567,64.433,61.636,14.54,55.33,16.623,57.399,16.577,52.495,16.559,60.513,55.982,16.055,15.598
2023-06-14 23:30:00,58.448,15.571,55.14,15.11,15.044,56.601,16.57,54.23,60.399,14.54,54.056,16.122,55.57,16.076,53.729,16.559,58.64,58.492,15.554,15.097
2023-06-15 00:00:00,62.06,14.57,57.582,14.609,14.042,62.252,16.069,56.066,59.154,14.54,52.133,16.122,54.344,16.076,54.344,16.058,58.64,57.24,15.053,15.097
2023-06-15 00:30:00,60.863,14.57,58.793,14.609,14.543,61.008,15.569,57.886,61.018,14.039,49.547,16.623,51.876,16.577,55.57,15.558,61.134,60.978,14.552,14.596
2023-06-15 01:00:00,65.611,13.568,59.998,14.609,14.543,61.008,15.569,60.29,65.305,14.039,54.694,15.621,56.181,15.575,60.42,15.057,61.134,59.738,14.552,14.596
2023-06-15 01:30:00,62.656,14.57,61.197,14.609,14.543,60.384,16.069,60.29,63.478,14.54,54.056,16.122,61.62,15.075,62.217,15.057,62.985,60.978,14.552,14.596
2023-06-15 02:00:00,62.656,15.071,61.793,14.609,14.543,61.631,16.069,58.49,64.089,14.039,54.694,16.122,59.216,15.075,59.216,15.558,62.37,64.05,14.552,14.596
2023-06-15 02:30:00,64.434,14.57,59.396,15.11,14.543,61.631,15.068,61.482,62.252,14.54,55.33,16.122,59.819,15.075,63.408,15.057,65.429,65.269,14.051,14.596
2023-06-15 03:00:00,62.06,15.071,62.982,14.108,15.544,57.869,15.569,60.29,68.909,13.036,56.598,15.621,62.813,15.075,62.217,15.057,63.599,63.439,14.552,14.596
2023-06-15 03:30:00,72.528,13.067,68.829,13.105,15.544,58.501,15.068,62.668,68.313,13.537,56.598,15.621,61.021,15.075,59.819,15.558,63.599,65.875,14.051,14.596
2023-06-15 04:00:00,70.822,13.568,64.753,13.607,15.544,55.326,15.569,62.076,67.715,13.537,57.859,16.122,59.819,15.075,56.181,16.058,65.429,62.211,14.552,14.596
2023-06-15 04:30:00,68.523,13.568,69.405,12.604,14.042,62.871,15.068,63.846,67.115,13.537,55.965,16.122,62.813,15.075,58.612,15.558,63.599,61.595,15.053,14.596
2023-06-15 05:00:00,66.197,14.069,69.405,12.604,12.54,71.94,14.066,69.067,71.275,13.036,56.598,15.621,61.62,14.574,62.813,15.057,67.242,62.826,14.051,13.594
2023-06-15 05:30:00,77.003,12.567,67.673,14.609,15.044,65.328,14.567,71.344,72.448,13.537,60.986,15.121,63.408,14.574,65.185,15.057,69.636,68.288,13.55,13.093
2023-06-15 06:00:00,74.779,13.568,64.753,15.11,15.544,63.488,15.068,69.067,69.503,14.54,65.297,15.121,65.185,15.075,62.813,16.058,71.412,69.485,14.051,14.095
2023-06-15 06:30:00,67.363,15.571,58.793,18.115,16.045,62.252,15.068,70.777,70.686,15.041,65.906,15.121,66.363,15.075,62.217,17.06,63.599,63.439,15.554,15.598
2023-06-15 07:00:00,65.611,16.072,56.974,17.615,16.546,61.631,16.069,66.184,67.115,16.044,61.606,16.623,64.002,16.076,59.819,17.56,63.599,63.439,15.554,16.099
2023-06-15 07:30:00,64.434,16.573,55.753,18.616,17.547,56.601,18.572,60.29,62.252,17.046,59.115,17.624,64.594,16.076,55.57,18.561,62.985,63.439,16.055,16.6
2023-06-15 08:00:00,59.659,17.574,52.051,19.617,19.048,54.686,20.074,55.455,56.643,18.048,58.488,18.125,58.006,17.578,53.113,19.562,57.383,62.826,17.057,17.602
2023-06-15 08:30:00,57.23,19.075,48.922,20.619,19.548,50.154,22.075,51.759,54.741,19.049,52.776,19.126,55.57,18.078,51.876,20.062,54.208,57.24,17.558,19.104
2023-06-15 09:00:00,54.774,19.576,46.39,21.619,20.049,48.843,22.075,52.998,51.536,20.051,50.843,19.626,52.495,18.579,48.135,20.563,52.282,53.448,19.06,19.604
2023-06-15 09:30:00,53.536,20.076,44.473,22.62,20.549,49.499,23.576,45.463,48.938,20.551,50.196,20.127,53.729,19.079,47.506,21.063,49.689,50.89,19.561,20.605
2023-06-15 10:00:00,51.039,21.077,41.247,23.621,21.55,46.199,24.576,48.002,44.324,22.053,51.489,20.127,50.011,19.58,45.613,22.064,48.381,49.601,20.061,21.106
2023-06-15 10:30:00,46.604,22.077,38.637,24.621,22.05,45.534,25.076,44.825,42.32,23.554,48.897,21.127,50.011,20.581,43.708,23.064,45.081,47.657,20.562,21.606
2023-06-15 11:00:00,45.964,23.578,39.946,25.621,22.55,42.855,26.076,42.253,42.32,24.054,44.301,22.128,46.877,21.081,42.432,23.064,45.745,46.354,21.563,22.106
2023-06-15 11:30:00,44.032,24.078,38.637,25.121,23.05,41.505,26.076,42.253,40.299,24.555,46.937,22.128,47.506,21.081,40.507,24.064,43.08,43.068,22.063,23.107
2023-06-15 12:00:00,43.385,24.078,38.637,25.121,23.551,38.098,27.076,40.957,36.209,25.055,44.301,22.628,44.98,21.581,37.922,24.064,43.08,42.406,23.064,23.107
2023-06-15 12:30:00,38.145,24.578,35.339,25.621,25.551,34.646,27.576,36.368,34.831,25.055,40.971,22.628,42.432,22.582,35.315,25.064,37.665,39.075,23.064,24.107
2023-06-15 13:00:00,39.465,24.578,36.002,25.121,25.051,32.554,27.576,35.706,33.446,25.555,36.923,24.629,40.507,22.582,34.004,24.564,35.605,37.732,23.064,24.607
2023-06-15 13:30:00,38.145,25.578,33.34,25.121,25.551,31.15,28.576,33.041,32.751,26.055,35.561,24.629,38.57,22.582,34.66,25.064,34.914,36.383,23.064,24.107
2023-06-15 14:00:00,33.471,25.578,29.3,26.621,26.551,29.739,29.575,34.377,32.054,26.055,34.193,24.629,37.272,23.082,34.004,24.064,32.833,34.348,23.564,25.107
2023-06-15 14:30:00,33.471,27.078,29.3,28.12,26.051,30.445,29.075,33.041,32.054,26.055,36.243,23.629,34.004,23.082,31.365,25.064,29.328,31.613,24.564,25.607
2023-06-15 15:00:00,30.081,27.578,29.977,27.621,25.051,29.739,30.075,33.041,29.248,26.055,34.193,24.629,36.621,23.582,32.687,25.064,32.833,31.613,25.065,25.107
2023-06-15 15:30:00,29.398,29.577,27.94,28.62,25.551,31.15,30.075,31.024,29.952,26.055,32.818,24.629,32.687,24.082,33.346,24.564,30.735,30.925,25.065,25.107
2023-06-15 16:00:00,27.338,29.577,27.94,28.12,25.551,31.853,29.575,30.348,29.248,26.055,34.193,24.129,35.969,23.582,32.687,25.064,32.833,29.546,25.565,24.607
2023-06-15 16:30:00,27.338,29.577,29.3,27.621,25.551,29.739,28.076,31.024,31.355,26.055,32.129,24.629,34.004,23.582,31.365,24.564,32.135,30.925,25.065,24.607
2023-06-15 17:00:00,27.338,29.577,29.3,25.621,24.551,29.031,29.075,28.992,28.542,26.055,33.506,24.629,35.969,23.082,32.687,23.564,33.528,32.299,24.564,24.107
2023-06-15 17:30:00,29.398,27.578,27.258,27.121,24.551,29.739,29.075,27.629,28.542,25.055,28.657,25.129,32.027,23.082,32.027,23.564,31.436,30.925,23.564,23.607
2023-06-15 18:00:00,31.442,25.578,28.621,25.621,24.051,29.739,28.076,30.348,32.054,24.054,27.258,26.129,35.315,23.082,34.66,23.064,34.222,32.983,23.564,22.607
2023-06-15 18:30:00,31.442,25.078,33.34,23.12,23.551,30.445,27.576,29.671,31.355,23.054,30.051,24.629,33.346,23.082,36.621,22.064,36.98,31.613,23.564,22.106
2023-06-15 19:00:00,32.12,25.078,37.323,20.619,22.55,37.411,27.576,31.698,38.943,22.053,28.657,25.129,39.217,22.582,41.792,21.063,38.348,32.983,23.064,21.606
2023-06-15 19:30:00,35.484,24.078,41.896,20.118,20.049,48.184,25.576,38.345,43.658,20.551,31.438,24.129,44.345,21.081,41.792,20.563,41.737,37.732,22.063,20.605
2023-06-15 20:00:00,49.781,20.576,49.551,19.117,18.548,54.686,20.074,51.137,55.377,18.549,38.278,21.628,48.762,19.58,44.345,21.063,43.08,43.728,20.562,20.105
2023-06-15 20:30:00,58.448,18.575,54.525,18.115,17.547,61.008,18.572,56.674,62.252,17.547,43.638,21.127,51.876,19.079,48.762,20.062,52.926,50.246,19.561,19.604
2023-06-15 21:00:00,63.251,17.574,59.396,17.615,17.046,66.546,18.072,61.482,67.715,16.044,47.592,20.127,58.612,18.579,54.344,19.062,57.383,55.982,19.06,18.603
2023-06-15 21:30:00,69.676,16.573,57.582,19.617,20.049,54.686,19.573,60.29,65.91,17.547,54.694,19.126,64.594,17.077,56.791,20.062,62.37,59.738,18.059,17.602
2023-06-15 22:00:00,63.251,19.075,59.998,19.117,19.548,57.236,19.573,61.482,65.305,18.048,57.229,19.626,66.363,17.578,58.006,19.562,57.383,55.982,20.061,19.604
2023-06-15 22:30:00,64.434,18.575,58.188,19.117,19.048,57.869,19.073,62.668,64.698,18.048,57.229,19.626,64.594,18.579,56.791,19.562,59.266,55.982,20.061,19.604
2023-06-15 23:00:00,61.462,18.575,59.396,18.616,19.048,57.236,18.572,62.076,64.698,17.547,56.598,19.626,57.399,19.58,57.399,19.062,57.383,54.718,19.561,19.604
2023-06-15 23:30:00,62.656,18.575,58.793,18.115,18.548,56.601,18.572,63.258,64.089,17.547,56.598,19.126,61.62,18.579,58.612,19.062,58.013,55.982,19.561,19.104
2023-06-16 00:00:00,63.843,18.074,59.998,17.615,18.548,58.501,18.572,61.482,64.698,17.547,58.488,18.625,62.217,18.078,59.216,18.561,58.64,55.351,19.06,18.603
2023-06-16 00:30:00,65.611,17.574,68.829,15.611,16.045,68.36,16.069,70.777,68.909,16.044,59.74,18.125,61.62,18.078,61.62,18.061,62.37,57.24,18.559,18.103
2023-06-16 01:00:00,73.094,15.571,68.252,15.611,15.544,71.94,17.071,67.919,71.275,15.542,60.364,18.125,65.185,17.077,64.594,17.06,67.242,63.439,17.057,16.6
2023-06-16 01:30:00,76.45,15.071,68.829,15.11,14.543,75.455,15.569,73.034,74.771,14.54,63.459,17.123,66.363,16.577,64.002,17.06,67.242,65.875,16.556,16.099
2023-06-16 02:00:00,79.2,14.069,71.123,14.609,14.543,72.53,15.569,72.473,75.922,14.039,65.297,16.623,69.285,16.076,62.217,17.06,69.04,69.485,15.554,15.598
2023-06-16 02:30:00,79.745,14.069,69.979,15.11,14.543,73.119,15.569,73.594,76.495,14.039,66.514,16.122,73.318,15.075,65.185,16.559,73.172,70.081,15.554,14.596
2023-06-16 03:00:00,78.653,14.069,77.848,13.105,13.542,79.475,14.066,78.559,81.012,13.036,67.121,16.122,77.287,14.073,66.95,16.559,70.23,68.288,16.055,15.097
2023-06-16 03:30:00,82.978,13.067,80.039,13.105,13.041,81.732,13.065,82.858,84.87,12.033,69.531,15.121,78.409,13.572,72.173,15.057,73.756,73.627,14.552,14.596
2023-06-16 04:00:00,87.193,12.567,80.582,12.604,12.54,81.732,14.567,76.369,86.497,12.033,71.916,14.62,81.742,12.57,72.746,15.057,74.917,73.627,15.053,14.095
2023-06-16 04:30:00,86.672,12.567,79.494,12.604,12.54,83.962,13.565,81.258,85.414,12.033,74.862,14.119,85.028,11.569,74.459,14.556,76.645,73.04,14.552,13.594
2023-06-16 05:00:00,86.672,12.567,74.515,14.108,13.542,81.171,13.565,81.793,86.497,11.531,75.447,14.119,84.484,11.569,72.173,14.556,77.788,73.04,14.552,13.594
2023-06-16 05:30:00,88.746,12.066,67.673,15.11,14.543,73.705,14.066,78.559,83.228,13.036,75.447,14.119,85.571,11.569,71.021,15.558,76.645,67.687,15.554,14.095
2023-06-16 06:00:00,76.45,14.57,68.252,15.611,15.544,70.754,14.066,81.793,83.228,13.537,71.322,15.121,85.571,12.069,75.027,15.558,72.587,67.085,15.554,15.097
2023-06-16 06:30:00,80.829,14.57,64.164,18.616,15.544,74.873,15.068,81.793,81.569,14.54,72.508,14.62,86.653,12.57,73.318,16.058,70.822,65.269,16.055,15.598
2023-06-16 07:00:00,78.653,16.072,58.793,19.617,17.046,69.561,17.071,69.639,78.202,16.044,75.447,15.621,86.653,13.071,71.021,17.56,70.822,64.66,16.556,16.6
2023-06-16 07:30:00,69.676,17.574,51.428,22.12,19.048,61.631,20.074,65.602,69.503,17.547,69.531,17.624,82.843,14.574,66.95,19.062,67.242,60.978,17.558,17.101
2023-06-16 08:00:00,62.06,19.075,51.428,22.62,20.549,55.965,21.575,60.29,64.089,19.049,67.121,18.625,78.409,16.076,61.62,20.062,62.985,64.05,17.558,18.103
2023-06-16 08:30:00,62.06,20.076,47.025,23.12,21.55,52.754,22.575,53.614,61.636,20.051,64.073,19.626,72.173,17.077,57.399,21.063,62.985,61.595,18.559,19.604
2023-06-16 09:00:00,57.84,20.576,47.659,24.621,21.55,51.457,24.076,50.513,56.011,20.551,57.859,20.627,64.002,19.079,51.876,22.064,55.483,55.982,19.561,20.605
2023-06-16 09:30:00,54.774,21.577,48.922,23.621,22.55,50.154,26.076,46.736,52.18,22.053,55.33,21.127,56.791,20.08,50.011,23.064,52.926,55.351,20.562,21.606
2023-06-16 10:00:00,52.915,22.578,41.247,26.621,23.05,49.499,26.076,46.1,46.972,23.554,53.417,21.628,53.729,21.081,46.246,24.564,52.282,53.448,21.062,22.106
2023-06-16 10:30:00,50.411,23.578,41.247,26.121,23.05,46.863,26.076,46.1,44.324,24.054,49.547,23.128,51.876,22.081,43.708,25.064,47.067,48.307,22.564,23.107
2023-06-16 11:00:00,47.88,25.078,35.339,27.121,24.551,40.827,28.076,44.184,40.974,26.055,46.28,24.129,51.256,22.081,42.432,25.564,47.725,47.006,23.064,23.607
2023-06-16 11:30:00,42.085,26.078,37.981,26.621,25.051,40.147,28.076,39.654,38.262,26.555,44.962,24.129,45.613,23.082,41.15,26.064,41.737,40.412,23.564,24.607
2023-06-16 12:00:00,42.085,25.578,36.002,27.121,25.551,36.032,27.076,42.898,35.521,27.055,42.307,24.129,44.345,23.082,36.621,25.564,39.029,40.412,24.064,24.607
2023-06-16 12:30:00,36.818,26.578,36.002,26.621,27.051,35.34,29.075,37.688,38.262,26.055,39.628,24.129,37.922,23.582,37.922,26.064,36.293,37.732,24.564,25.607
2023-06-16 13:00:00,38.145,26.078,36.663,26.121,25.551,33.95,30.574,35.042,35.521,26.555,38.954,25.629,42.432,23.582,35.969,27.064,36.293,37.732,25.065,25.607
2023-06-16 13:30:00,37.483,26.078,42.543,25.121,25.551,39.466,29.575,37.688,38.943,25.055,35.561,26.129,38.57,24.082,37.272,26.564,36.98,38.404,24.564,24.607
2023-06-16 14:00:00,40.779,25.578,34.674,28.12,27.051,33.95,31.074,37.688,35.521,26.555,37.601,25.129,38.57,24.082,35.969,26.064,39.029,40.412,24.064,24.607
2023-06-16 14:30:00,36.152,27.578,35.339,26.621,25.551,35.34,26.576,40.306,36.895,25.555,36.923,25.129,41.792,24.082,38.57,24.564,36.98,36.383,26.065,26.107
2023-06-16 15:00:00,40.779,26.578,32.0,28.62,26.551,33.253,29.575,37.029,34.139,27.554,40.3,24.129,41.792,23.582,35.969,25.564,39.029,37.732,24.564,25.107
2023-06-16 15:30:00,35.484,29.577,32.0,28.12,26.551,36.032,29.075,36.368,34.139,27.055,38.954,25.629,39.217,25.082,35.315,25.564,36.293,34.348,26.065,25.607
2023-06-16 16:00:00,32.12,28.577,32.671,27.621,26.051,36.032,31.074,33.71,33.446,27.055,38.278,25.129,39.217,24.582,35.969,25.564,36.98,35.706,26.065,25.607
2023-06-16 16:30:00,30.081,31.076,29.3,28.62,26.051,33.95,29.575,35.706,33.446,27.055,36.923,25.629,37.922,24.082,36.621,25.064,36.293,37.732,24.564,25.607
2023-06-16 17:00:00,31.442,29.077,33.34,27.621,25.551,37.411,29.075,37.029,35.521,26.555,36.923,25.129,39.863,24.082,41.792,25.064,35.605,33.666,25.565,25.107
2023-06-16 17:30:00,37.483,28.078,34.008,27.621,25.551,38.098,29.075,35.706,37.579,26.055,38.278,25.629,39.863,24.082,41.792,24.564,39.029,35.706,25.065,24.107
2023-06-16 18:00:00,38.806,26.578,37.323,26.121,24.551,40.147,28.076,35.706,38.943,25.055,37.601,26.129,41.792,24.082,44.98,24.064,39.709,37.732,25.065,24.107
2023-06-16 18:30:00,41.433,26.078,38.637,24.621,24.051,41.505,26.076,40.957,40.974,24.555,38.278,25.129,43.071,23.582,44.98,23.564,43.08,39.745,24.564,23.607
2023-06-16 19:00:00,40.779,25.078,40.597,24.121,23.551,42.855,25.576,42.253,42.99,23.554,41.64,24.629,43.708,23.082,46.877,23.064,45.081,40.412,24.064,23.107
2023-06-16 19:30:00,44.678,24.578,51.428,22.62,22.05,52.754,23.576,46.736,50.241,22.053,43.638,23.629,46.877,23.082,49.387,22.564,47.725,43.068,23.064,22.607
2023-06-16 20:00:00,52.291,22.578,56.974,21.619,21.049,58.501,22.575,57.281,57.274,21.052,46.28,23.128,54.344,22.081,53.113,21.563,54.208,49.601,22.063,21.606
2023-06-16 20:30:00,56.619,21.577,61.197,20.619,20.049,64.103,21.075,60.29,64.089,20.051,50.196,22.128,56.181,21.581,55.57,21.063,57.383,55.351,21.062,20.605
2023-06-16 21:00:00,64.434,20.576,62.982,19.117,19.048,68.961,20.074,64.433,68.313,18.549,54.056,21.628,60.42,20.581,57.399,20.563,59.891,57.24,20.562,20.105
2023-06-16 21:30:00,68.523,19.075,68.829,18.115,19.048,62.871,20.074,63.258,64.698,19.049,58.488,20.627,64.002,19.58,60.42,20.062,65.429,60.978,19.561,19.104
2023-06-16 22:00:00,67.363,19.075,72.826,17.615,18.548,68.36,18.572,70.209,69.503,18.048,59.74,20.127,61.62,19.58,65.775,19.062,65.429,60.978,19.561,19.104
2023-06-16 22:30:00,74.779,18.074,73.39,17.114,17.046,76.034,17.571,74.153,76.495,17.046,62.225,19.626,65.185,19.079,68.12,18.561,70.23,65.875,19.06,18.603
2023-06-16 23:00:00,77.003,17.073,75.074,16.112,16.045,78.335,17.571,74.709,79.332,16.044,65.297,18.625,66.95,18.579,70.444,18.061,72.001,71.269,17.558,17.602
2023-06-16 23:30:00,79.745,16.072,79.494,15.11,15.544,81.171,16.069,79.644,82.123,15.041,67.121,18.125,73.889,17.578,72.746,17.06,74.337,72.451,17.057,17.101
2023-06-17 00:00:00,82.978,15.571,75.632,15.611,15.044,80.607,16.069,79.644,83.777,14.54,71.322,17.624,76.16,16.577,70.444,17.56,77.217,76.54,16.055,16.099
2023-06-17 00:30:00,80.829,15.071,61.793,18.115,17.046,66.546,18.072,67.919,71.863,16.545,75.447,16.623,77.287,16.076,64.594,18.561,75.495,74.797,16.055,16.099
2023-06-17 01:00:00,68.523,17.073,57.582,18.115,18.047,58.501,17.071,70.777,71.275,16.545,67.121,17.624,76.724,16.577,62.813,18.061,66.64,59.116,18.059,17.602
2023-06-17 01:30:00,62.656,17.574,56.974,18.115,18.047,57.869,18.072,63.258,63.478,17.046,62.843,17.624,71.021,17.077,59.216,18.561,62.985,55.982,18.559,17.602
